user_id	movie_id	rating	date
181	3	2	1997-11-08
201	695	1	1998-01-07
13	198	3	1997-12-07
1	189	3	1998-03-01
145	237	5	1997-09-26
23	385	4	1997-09-20
201	767	4	1998-01-06
296	705	5	1998-01-07
42	546	3	1997-12-03
33	872	3	1998-04-07
301	554	3	1997-12-14
16	64	5	1997-10-24
95	135	3	1997-11-10
154	357	4	1997-11-10
77	484	5	1998-01-14
296	508	5	1998-01-07
302	303	2	1997-11-13
244	673	3	1997-11-27
222	77	4	1997-10-30
13	215	5	1997-12-15
16	705	5	1997-10-24
270	452	4	1997-10-16
145	15	2	1997-09-26
187	64	5	1997-11-14
200	304	5	1997-10-05
170	749	5	1998-02-16
101	829	3	1997-10-18
184	218	3	1998-03-14
128	204	4	1997-11-19
181	1295	1	1997-11-08
184	153	3	1998-03-14
1	33	4	1997-11-03
1	160	4	1997-09-24
184	321	5	1998-03-14
54	595	3	1997-12-01
94	343	4	1998-04-04
128	508	4	1997-11-19
23	323	2	1997-09-20
301	227	3	1997-12-14
301	191	3	1997-12-14
112	903	1	1998-04-13
82	183	3	1997-11-05
222	724	3	1997-10-30
218	430	3	1997-10-22
308	1197	4	1998-02-17
303	134	5	1997-11-14
133	751	3	1998-03-22
215	212	2	1998-04-01
69	256	5	1997-12-14
254	662	4	1998-02-13
276	2	4	1997-09-20
104	984	1	1998-02-25
63	1067	3	1997-10-02
267	410	4	1997-11-08
13	56	5	1997-12-07
240	879	3	1998-01-26
286	237	2	1997-10-02
294	271	5	1998-03-07
90	1086	4	1998-04-01
18	26	4	1997-11-21
92	229	3	1997-09-30
308	649	4	1998-02-17
144	89	3	1998-02-22
191	302	4	1998-04-03
59	951	3	1998-02-23
200	96	5	1998-01-07
16	197	5	1997-10-24
61	678	3	1998-04-11
271	199	4	1998-01-26
271	709	3	1998-01-26
142	169	5	1998-02-28
275	597	3	1997-10-07
222	151	3	1997-10-30
87	40	3	1997-11-18
207	258	4	1997-10-26
272	1393	2	1997-11-13
177	333	4	1997-11-21
207	1115	2	1997-11-16
299	577	3	1998-03-10
271	378	4	1998-01-26
305	425	4	1998-02-01
49	959	2	1998-02-21
94	1224	3	1998-04-04
130	1017	3	1997-09-22
10	175	3	1997-10-26
203	321	3	1997-11-25
191	286	4	1998-04-03
43	323	3	1997-10-04
21	558	5	1997-09-22
197	96	5	1998-04-01
13	344	2	1998-02-21
194	66	3	1997-11-14
234	206	4	1998-04-12
308	402	4	1998-02-17
308	640	4	1998-02-17
269	522	5	1998-04-01
94	265	4	1998-04-04
268	62	3	1997-09-26
272	12	5	1997-11-13
121	291	3	1998-04-01
296	20	5	1998-01-07
134	286	3	1998-04-05
180	462	5	1997-10-22
234	612	3	1998-04-09
104	117	2	1998-02-26
38	758	1	1998-04-13
269	845	1	1998-04-01
7	163	4	1998-03-31
234	1451	3	1998-04-09
275	405	2	1997-10-07
52	250	3	1997-12-24
102	823	3	1998-03-02
13	186	4	1998-03-24
178	731	4	1997-12-22
236	71	3	1998-03-17
256	781	5	1997-12-15
263	176	5	1998-03-31
244	186	3	1997-11-27
279	1181	4	1997-09-27
43	815	4	1998-01-05
83	78	2	1997-11-23
151	197	5	1997-11-14
254	436	2	1998-02-03
109	631	3	1997-11-26
297	716	3	1997-09-26
249	188	4	1997-11-16
144	699	4	1998-02-22
301	604	4	1997-12-14
64	392	3	1998-03-12
92	501	2	1997-09-30
222	97	4	1997-10-30
268	436	3	1997-09-26
293	135	5	1998-03-03
213	173	5	1997-11-08
160	460	2	1997-10-14
13	498	4	1997-12-14
59	715	5	1998-02-23
5	17	4	1997-09-30
125	163	5	1997-11-13
174	315	5	1998-02-02
114	505	3	1997-12-04
213	515	4	1997-11-07
23	196	2	1997-09-20
128	15	4	1997-11-19
239	56	4	1998-03-06
181	279	1	1997-11-08
291	80	4	1997-09-24
250	238	4	1997-10-29
201	649	3	1998-01-06
60	60	5	1997-12-28
181	325	2	1997-11-08
119	407	3	1998-02-09
287	1	5	1997-09-27
216	228	3	1997-11-23
216	531	4	1997-11-22
203	471	4	1997-11-25
92	587	3	1997-10-01
13	892	3	1997-12-22
213	176	4	1997-11-08
286	288	5	1997-10-02
117	1047	2	1997-12-01
99	111	1	1998-01-24
11	558	3	1998-04-07
65	47	2	1997-11-11
295	194	4	1997-11-14
269	217	2	1998-04-01
85	259	2	1997-12-09
250	596	5	1997-10-29
137	144	5	1997-12-06
201	960	2	1998-01-06
257	137	4	1997-12-13
111	328	4	1998-04-04
91	480	4	1998-04-01
215	211	4	1998-04-01
181	938	1	1997-11-08
189	1060	5	1998-04-22
1	20	4	1998-02-14
303	404	4	1997-11-14
299	305	3	1997-11-17
187	210	4	1997-11-14
222	278	2	1997-10-23
214	568	4	1998-04-15
293	770	3	1998-03-03
285	191	4	1998-03-22
303	252	3	1997-11-14
96	156	4	1998-01-10
72	1110	3	1997-11-20
115	1067	4	1997-12-03
7	430	3	1998-03-31
116	350	3	1998-02-08
73	480	4	1998-02-28
269	246	5	1998-04-01
263	419	5	1998-03-31
70	431	3	1998-01-07
221	475	4	1997-09-26
72	182	5	1997-11-20
25	357	4	1998-01-26
290	50	5	1997-11-25
189	526	4	1998-04-22
299	303	3	1997-10-23
264	294	3	1998-01-30
200	365	5	1998-01-07
187	135	4	1997-11-14
184	187	4	1998-03-14
63	289	2	1997-10-02
13	229	4	1997-12-17
298	486	3	1998-01-07
235	185	4	1998-03-11
62	712	4	1997-11-13
246	94	2	1998-01-16
54	742	5	1997-12-01
63	762	3	1997-10-02
11	732	3	1998-04-07
92	168	4	1997-09-30
8	550	3	1997-11-12
307	174	4	1997-11-11
303	200	4	1997-11-14
256	849	2	1997-12-15
72	54	3	1997-11-20
164	406	2	1998-03-09
117	150	4	1997-11-21
224	77	4	1998-02-22
193	869	3	1998-03-05
94	184	2	1998-04-04
281	338	2	1997-12-04
130	109	3	1997-09-22
128	371	1	1997-11-19
94	720	1	1998-04-04
182	845	3	1998-01-24
129	873	1	1997-12-27
254	229	4	1998-02-03
64	381	4	1997-11-12
151	176	2	1997-11-14
45	25	4	1997-12-01
193	879	3	1998-03-05
276	922	4	1998-03-06
276	57	3	1997-09-20
234	187	4	1998-04-09
181	306	1	1997-11-08
21	370	1	1997-09-22
293	249	3	1998-03-03
264	721	5	1998-01-30
10	611	5	1997-10-26
197	346	3	1998-04-01
276	142	3	1997-09-21
308	427	4	1998-02-17
221	943	4	1997-09-26
131	126	4	1998-01-01
268	824	2	1997-10-10
109	8	3	1997-11-26
198	58	3	1998-01-07
230	680	4	1997-11-25
181	741	1	1997-11-08
192	1061	4	1997-12-06
234	448	3	1998-04-12
90	900	4	1998-04-01
193	941	4	1998-03-05
128	603	5	1997-11-19
126	905	2	1998-02-19
244	265	4	1997-11-27
90	289	3	1998-04-01
157	25	3	1998-02-07
305	71	3	1998-02-01
119	382	5	1997-09-20
21	222	2	1997-09-22
231	181	4	1998-02-27
280	508	3	1998-04-04
288	132	3	1998-02-02
279	1497	2	1998-03-25
301	33	4	1997-12-14
72	699	3	1997-11-20
90	259	2	1998-04-01
308	55	3	1998-02-17
59	742	3	1998-02-23
94	744	4	1998-04-04
130	642	4	1997-09-25
26	1015	3	1998-03-31
56	121	5	1998-04-16
82	508	2	1998-01-13
62	12	4	1997-11-12
276	40	3	1997-09-20
181	1015	1	1997-11-08
152	301	3	1997-11-21
178	845	4	1997-12-22
217	597	4	1998-03-05
79	303	4	1998-03-30
138	484	4	1997-11-08
308	81	5	1998-02-17
75	284	2	1998-01-06
269	198	4	1998-04-01
307	94	3	1997-10-17
222	781	3	1997-12-02
121	740	3	1998-04-01
269	22	1	1998-04-01
13	864	4	1997-12-15
230	742	5	1997-11-25
269	507	4	1998-04-01
239	1099	5	1998-03-06
245	1028	5	1998-02-26
56	546	3	1998-04-16
295	961	5	1997-11-14
271	1028	2	1998-01-26
222	812	2	1997-12-02
69	240	3	1997-12-14
10	7	4	1997-10-26
22	376	3	1997-11-07
294	931	3	1998-03-07
82	717	1	1998-01-13
279	399	4	1997-09-27
269	234	1	1998-04-01
6	98	5	1997-12-31
243	1039	4	1997-11-20
298	181	4	1998-01-06
282	325	1	1997-12-09
78	323	1	1997-11-15
118	200	5	1997-09-27
283	1114	5	1997-11-12
171	292	4	1998-03-27
70	217	4	1998-01-07
10	100	5	1997-10-26
245	181	4	1998-02-26
107	333	3	1998-03-30
246	561	1	1998-01-16
13	901	1	1998-01-01
276	70	4	1997-09-20
244	17	2	1997-11-27
189	56	5	1998-04-22
226	242	5	1998-01-04
62	1016	4	1997-11-12
276	417	4	1997-09-21
214	478	4	1998-04-02
306	235	4	1997-10-10
222	26	3	1997-10-30
280	631	5	1998-04-04
60	430	5	1997-12-28
56	71	4	1998-04-16
42	274	5	1997-12-03
1	202	5	1997-09-24
13	809	4	1997-12-17
173	289	4	1997-10-22
15	749	1	1997-11-13
185	23	4	1997-12-31
280	540	3	1998-04-04
244	381	4	1997-11-27
150	293	4	1997-11-05
7	497	4	1998-03-31
178	317	4	1997-12-22
178	742	3	1997-12-22
95	1217	3	1997-11-26
234	1462	3	1998-04-12
97	222	5	1998-01-08
109	127	2	1997-11-26
117	268	5	1997-11-21
269	705	2	1998-04-01
130	1246	3	1997-10-07
264	655	4	1998-01-30
207	13	3	1997-09-29
42	588	5	1997-12-03
246	409	2	1998-01-16
87	367	4	1997-11-18
101	304	3	1997-10-18
256	127	4	1997-12-15
92	794	3	1997-09-30
181	762	2	1997-11-08
213	235	1	1997-11-08
92	739	2	1997-10-07
292	661	5	1997-12-03
246	665	4	1998-01-16
274	845	5	1997-11-08
188	692	5	1997-09-24
18	86	4	1997-11-21
5	439	1	1997-11-06
236	632	3	1998-03-17
193	407	4	1998-03-05
144	709	4	1998-02-22
90	1198	5	1998-04-01
48	609	4	1997-11-13
5	225	2	1997-09-30
22	128	5	1997-11-07
311	432	4	1998-01-09
8	22	5	1997-11-12
276	188	4	1997-09-20
222	173	5	1997-10-30
72	866	4	1997-11-20
299	134	4	1997-10-30
1	171	5	1998-03-13
308	295	3	1998-02-17
165	216	4	1997-11-14
222	49	3	1997-10-30
181	121	4	1997-11-08
200	11	5	1998-01-07
234	626	4	1998-04-12
244	707	4	1997-11-27
90	25	5	1998-04-01
208	216	5	1997-12-26
263	96	4	1998-03-31
134	323	4	1998-04-05
279	586	4	1998-04-18
2	292	4	1998-02-27
288	593	2	1998-02-07
49	302	4	1998-02-21
286	153	5	1997-10-22
205	304	3	1998-02-24
22	80	4	1997-11-07
234	318	4	1998-04-09
223	328	3	1998-04-02
15	25	3	1997-11-13
268	147	4	1997-10-10
94	1220	3	1998-04-04
274	405	4	1997-11-08
7	492	5	1998-03-31
268	217	2	1997-10-02
16	55	5	1997-10-24
164	620	3	1998-03-09
290	161	4	1997-11-25
92	515	4	1997-09-30
239	1070	5	1998-03-06
56	449	5	1998-04-16
248	234	4	1998-01-11
234	10	3	1998-03-30
280	1049	2	1998-04-04
308	187	5	1998-02-17
276	64	5	1997-09-20
192	948	3	1997-12-06
122	509	4	1997-11-11
85	588	3	1997-11-29
262	931	2	1997-11-17
201	272	3	1998-01-28
181	870	2	1997-11-08
295	739	4	1997-11-14
263	568	4	1998-03-31
295	39	4	1997-11-14
201	1100	4	1998-01-06
93	820	3	1998-02-28
159	1028	5	1997-11-26
158	665	2	1997-11-21
293	423	3	1998-03-03
82	597	3	1997-11-05
276	181	5	1997-09-20
13	823	5	1997-12-17
217	2	3	1998-03-05
83	660	4	1997-11-23
189	20	5	1998-04-22
222	796	4	1997-10-30
146	1022	5	1998-04-01
267	121	3	1997-11-08
126	294	3	1998-02-19
181	1060	1	1997-11-08
125	80	4	1998-04-17
43	120	4	1998-01-05
13	780	1	1997-12-15
253	259	2	1998-04-03
42	44	3	1997-12-03
77	518	4	1998-01-14
291	686	5	1997-09-21
268	21	3	1997-10-01
262	28	3	1997-11-17
234	81	3	1998-04-12
29	245	3	1997-12-22
236	57	5	1998-03-17
158	729	3	1997-11-21
156	661	4	1998-02-22
232	52	5	1998-02-27
168	866	5	1998-01-08
37	288	4	1997-11-30
141	245	3	1998-01-12
235	230	4	1998-03-11
102	70	3	1998-03-02
77	172	3	1998-01-14
90	506	5	1998-04-01
186	566	5	1997-11-08
44	660	5	1997-11-01
118	774	5	1997-09-27
7	661	5	1998-03-31
49	1003	2	1998-02-21
62	68	1	1997-11-12
42	1028	4	1997-12-03
178	433	4	1997-12-22
85	51	2	1997-11-13
77	474	5	1998-01-14
58	1099	2	1998-04-10
56	1047	4	1998-04-18
197	688	1	1998-04-01
286	99	4	1997-10-29
90	258	3	1998-04-01
181	1288	1	1997-11-08
295	190	4	1997-11-14
224	69	4	1998-02-21
272	317	4	1997-11-13
221	1010	3	1997-09-26
66	877	1	1997-12-31
207	318	5	1997-10-17
234	487	3	1998-04-09
7	648	5	1998-03-31
87	82	5	1997-11-18
195	1052	1	1997-10-26
44	449	5	1998-01-01
306	287	4	1997-10-10
194	172	3	1997-11-14
94	62	3	1998-04-04
167	659	4	1998-04-16
108	100	4	1997-11-18
230	304	5	1997-11-25
181	927	1	1997-11-08
54	302	4	1997-11-30
90	22	4	1998-04-01
181	696	2	1997-11-08
286	357	4	1997-10-22
14	269	4	1998-04-10
311	179	2	1998-01-09
92	121	5	1997-09-30
21	440	1	1997-09-22
244	550	1	1997-11-27
181	405	4	1997-11-08
65	806	4	1997-11-11
37	540	2	1997-11-30
44	443	5	1997-11-01
244	183	4	1997-11-27
1	265	4	1997-11-03
270	25	5	1997-10-16
299	387	2	1998-03-10
94	572	3	1998-04-04
286	746	4	1997-10-22
239	272	5	1998-03-06
216	55	5	1997-11-23
254	121	3	1998-02-03
62	665	2	1997-11-13
178	385	4	1997-12-22
194	23	4	1997-11-14
268	955	3	1997-10-02
188	143	5	1997-09-24
276	294	4	1997-09-20
158	1098	4	1997-11-21
207	845	3	1997-12-09
161	48	1	1998-03-29
305	654	4	1998-02-01
47	324	3	1997-11-13
64	736	4	1998-03-12
191	751	3	1998-04-03
7	378	5	1998-03-31
59	92	5	1998-02-23
69	268	5	1997-12-13
10	461	3	1997-10-26
21	129	4	1997-09-22
58	9	4	1998-01-09
194	152	3	1997-11-15
7	200	5	1998-03-31
113	126	5	1997-09-24
173	328	5	1997-10-22
95	233	4	1997-11-10
16	194	5	1997-10-24
59	323	4	1998-02-23
311	654	3	1998-01-09
292	589	4	1997-12-03
43	203	4	1998-01-05
79	50	4	1998-03-30
235	70	5	1998-03-11
125	190	5	1998-04-17
284	322	3	1998-01-20
303	161	5	1997-11-14
254	378	3	1998-02-03
255	1034	1	1997-12-27
104	301	2	1998-02-25
90	923	5	1998-04-01
6	463	4	1997-12-31
279	122	1	1997-09-26
286	298	4	1997-10-02
222	448	3	1997-10-30
297	57	5	1997-09-26
42	625	3	1997-12-03
130	1217	4	1997-10-02
254	357	3	1998-02-03
109	475	1	1997-11-26
230	1444	2	1997-11-25
244	310	3	1997-11-27
6	301	2	1997-12-31
36	748	4	1997-12-15
256	443	3	1997-12-15
102	515	1	1998-03-02
104	285	4	1998-02-26
21	447	5	1997-09-22
111	301	4	1998-04-04
18	408	5	1997-11-21
25	222	4	1998-01-26
110	944	3	1998-02-09
270	98	5	1997-10-16
68	237	5	1997-10-16
83	215	4	1997-11-23
6	258	2	1997-12-28
89	216	5	1997-11-13
128	317	4	1997-11-19
305	512	4	1998-02-01
184	412	2	1998-03-14
286	175	5	1997-10-22
279	1428	3	1998-02-26
256	86	5	1997-12-15
221	48	5	1997-09-26
140	332	3	1997-11-08
190	977	2	1998-03-28
11	227	3	1998-04-07
201	203	5	1998-01-06
150	181	5	1997-11-05
126	245	3	1998-02-19
20	208	2	1997-11-16
144	742	4	1998-02-22
181	930	1	1997-11-08
109	566	4	1997-11-26
85	1065	3	1997-11-13
213	133	3	1997-11-08
222	379	1	1997-10-30
223	11	3	1998-04-02
215	421	4	1998-04-01
218	208	3	1997-10-22
174	937	5	1998-02-02
275	186	3	1997-11-23
68	742	1	1997-10-16
268	583	4	1997-10-10
160	462	4	1997-10-14
195	273	4	1997-10-28
224	178	4	1998-02-21
5	110	1	1997-09-30
99	1016	5	1998-01-24
2	251	5	1998-02-27
292	9	4	1997-12-03
72	568	4	1997-11-20
85	228	3	1997-12-22
83	281	5	1997-11-23
92	831	2	1998-02-02
7	543	3	1998-03-31
87	401	2	1997-11-18
287	926	4	1997-09-27
1	155	2	1997-11-03
234	632	2	1998-04-09
222	53	5	1997-10-30
24	64	5	1997-09-27
7	554	3	1998-03-31
82	56	3	1997-11-05
161	318	3	1998-03-29
196	393	4	1997-12-04
56	91	4	1998-04-16
82	477	3	1997-10-08
7	472	2	1998-03-31
256	761	4	1997-12-15
226	56	4	1998-01-04
279	741	5	1997-09-26
308	1286	3	1998-02-17
16	8	5	1997-10-24
180	202	3	1997-10-18
203	93	4	1997-11-25
145	56	5	1997-09-26
288	305	4	1998-02-01
84	742	3	1997-12-30
44	644	3	1997-11-01
17	13	3	1998-01-20
313	117	4	1998-03-27
148	1	4	1997-10-16
197	347	4	1998-04-01
21	164	5	1997-09-22
279	982	3	1997-09-26
239	491	5	1998-03-06
185	287	5	1997-12-31
297	89	4	1997-09-26
303	68	4	1997-11-14
186	250	1	1997-11-08
73	206	3	1998-02-28
104	756	2	1998-02-26
94	216	3	1998-01-27
239	194	5	1998-03-06
197	511	5	1998-04-01
280	1	4	1998-04-04
1	117	3	1997-09-23
224	583	1	1998-02-22
303	397	1	1997-11-14
60	162	4	1997-12-28
198	258	4	1998-01-07
239	513	5	1998-03-06
6	69	3	1997-12-31
233	375	4	1997-10-09
85	642	4	1997-12-24
110	38	3	1998-02-09
184	522	3	1998-03-14
99	873	1	1998-01-24
13	418	2	1997-12-17
201	518	4	1998-01-06
13	858	1	1997-12-17
214	131	3	1998-04-02
296	228	4	1998-01-07
222	87	3	1997-10-30
279	725	4	1997-09-27
217	182	2	1998-03-05
85	433	3	1997-11-18
239	234	3	1998-03-06
13	72	4	1997-12-15
194	77	3	1997-11-14
208	663	5	1997-12-26
109	178	3	1997-11-26
230	172	4	1997-11-25
59	485	2	1998-02-23
313	478	3	1998-03-27
70	1133	3	1998-01-07
62	182	5	1997-11-12
198	234	3	1998-01-07
65	125	4	1997-11-11
174	660	5	1998-02-03
90	12	5	1998-04-01
130	1248	3	1997-11-24
100	354	2	1998-03-31
283	432	5	1997-11-12
275	418	3	1997-09-25
311	98	5	1998-01-09
195	751	4	1997-12-28
130	105	4	1997-10-07
269	252	1	1998-04-01
286	73	5	1997-10-22
7	623	3	1998-03-31
56	222	5	1998-04-16
210	204	5	1998-02-17
239	9	5	1998-03-06
96	87	4	1998-01-10
297	73	2	1997-09-26
249	239	3	1997-11-15
94	860	2	1998-04-04
84	121	4	1997-12-30
275	265	4	1997-11-23
135	1046	3	1997-11-18
291	1178	4	1997-09-24
125	382	1	1998-04-17
70	399	4	1998-01-06
311	9	4	1998-01-16
301	523	4	1997-12-14
152	685	5	1997-11-21
244	172	4	1997-11-27
275	1091	2	1997-09-25
53	281	4	1997-11-13
198	118	2	1998-01-07
244	790	4	1997-11-27
26	125	4	1998-03-31
151	13	3	1997-11-14
124	496	1	1998-03-19
24	191	5	1997-09-27
271	65	3	1998-01-26
307	634	3	1997-11-11
294	1245	3	1997-10-26
234	241	2	1998-04-12
25	501	3	1998-01-26
293	137	3	1998-03-03
201	432	3	1998-01-06
75	240	1	1998-01-06
13	181	5	1997-12-14
207	68	2	1997-10-17
2	50	5	1998-02-27
313	566	4	1998-03-27
144	125	4	1998-02-22
188	443	4	1997-09-24
276	324	4	1997-09-20
145	974	1	1997-12-15
72	234	4	1997-11-20
83	385	4	1998-02-16
181	619	3	1997-11-08
109	402	4	1997-11-26
207	107	3	1997-10-07
185	216	4	1997-12-31
14	213	5	1998-03-26
149	319	2	1997-12-30
57	79	5	1998-01-02
230	963	5	1997-11-25
